"id","homicide","terrorist_attack","threats","Enforced_disappearance","torture","sexual_violence","recruitment","detention","kidnapping","pillage","extortion","attack_against_civilians_population","dispossession_land","forced_displacement","armed_group"
1322,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
1323,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
1324,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
1327,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
1334,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Paramilitary groups"
1335,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Paramilitary groups"
1336,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Paramilitary groups"
1337,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Paramilitary groups"
1339,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
1340,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
1350,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Guerrilla groups"
1351,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
1352,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
1358,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
1361,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
1366,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
1371,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
1378,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
1381,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
1382,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
1383,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
1384,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
1385,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
1390,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1391,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1403,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
1416,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Other armed groups"
1421,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
1436,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
1443,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"Paramilitary groups"
1447,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
1448,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
1457,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"Paramilitary groups"
1458,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
1459,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
1474,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Paramilitary groups"
1475,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Guerrilla groups"
1479,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1485,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
1491,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1492,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1493,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1497,0,0,0,1,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
1498,0,0,0,1,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
1500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
1513,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
1516,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
1519,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1520,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1521,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1522,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1523,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1524,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1525,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
1526,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
1527,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
1528,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
1529,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1533,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
1534,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
1535,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
1536,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Guerrilla groups"
1538,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
1539,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
1540,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
1541,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
1559,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1561,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
1562,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
1563,1,0,0,0,1,0,0,0,0,0,0,0,1,0,"Other armed groups"
1564,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
1565,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
1570,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1571,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1577,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
1578,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1579,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1583,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
1591,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1595,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"Guerrilla groups"
1596,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"Guerrilla groups"
1599,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
1612,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Paramilitary groups"
1613,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
1630,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Paramilitary groups"
1637,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1638,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1639,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1640,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1643,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1644,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1645,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1646,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1647,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Guerrilla groups"
1648,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Guerrilla groups"
1652,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1661,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Guerrilla groups"
1682,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
1684,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1687,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
1688,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1691,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1692,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1694,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Guerrilla groups"
1701,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Paramilitary groups"
1702,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Paramilitary groups"
1703,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Paramilitary groups"
1704,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Paramilitary groups"
1738,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1739,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1740,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1741,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1757,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
1758,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
1760,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
1770,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
1772,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
1773,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
1781,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
1793,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
1794,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
1795,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1796,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1797,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
1799,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
1806,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
1814,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
1832,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
1837,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Guerrilla groups"
1841,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
1848,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
1849,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
1850,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
1852,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
1857,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
1863,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
1864,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
1865,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
1866,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
1873,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
1874,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
1883,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Guerrilla groups"
1885,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1889,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
1890,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
1904,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
1905,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1906,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1907,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1908,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1915,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
1916,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
1917,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
1921,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
1922,1,0,1,1,1,0,0,0,0,1,0,0,0,0,"Paramilitary groups"
1923,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
1924,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
1925,1,0,0,0,1,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
1926,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Paramilitary groups"
1927,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
1928,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
1929,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
1930,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
1931,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
1932,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
1933,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
1934,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
1935,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
1936,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
1937,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
1951,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
1955,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Guerrilla groups"
1956,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Guerrilla groups"
1957,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Guerrilla groups"
1958,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1959,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1960,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1961,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1962,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1963,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1964,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
1965,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
1966,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
1967,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Paramilitary groups"
1969,0,0,1,0,0,0,0,0,0,0,0,1,0,1,"Other armed groups"
1972,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
1973,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
1975,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Guerrilla groups"
1981,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
1987,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
1988,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
1991,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
1996,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
1997,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
2000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
2003,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
2004,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"Guerrilla groups"
2008,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
2009,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
2010,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
2011,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
2028,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
2040,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Paramilitary groups"
2041,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Paramilitary groups"
2060,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
2062,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
2067,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
2068,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
2070,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
2071,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
2075,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
2078,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
2079,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
2080,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
2081,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
2083,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
2085,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Other armed groups"
2091,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2092,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
2097,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2102,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
2103,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
2104,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
2105,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
2106,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
2107,0,0,1,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
2109,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
2110,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
2111,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
2112,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
2113,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Other armed groups"
2142,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
2146,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
2152,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
2158,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
2159,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
2160,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
2161,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
2162,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
2181,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2182,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2183,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2184,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
2185,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
2186,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
2194,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2197,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Other armed groups"
2198,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Other armed groups"
2199,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Other armed groups"
2200,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2229,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
2232,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
2242,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
2243,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
2244,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
2249,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
2253,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2254,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2255,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
2257,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Guerrilla groups"
2258,0,0,0,1,1,0,0,1,1,0,0,0,0,0,"Guerrilla groups"
2263,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Guerrilla groups"
2272,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2273,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2274,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2275,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2277,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2278,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2279,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2280,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2281,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
2301,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
2303,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2305,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Guerrilla groups"
2306,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Guerrilla groups"
2308,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
2317,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
2319,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
2320,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
2338,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
2339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
2349,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
2350,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
2351,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
2352,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
2353,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
2354,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
2362,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
2366,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
2377,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Other armed groups"
2378,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2379,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
2381,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2384,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
2425,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2426,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2429,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Other armed groups"
2434,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
2454,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
2455,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
2462,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
2464,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
2482,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
2483,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
2484,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
2485,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
2490,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
2492,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
2493,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2503,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
2507,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2508,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2509,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2514,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Guerrilla groups"
2515,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Guerrilla groups"
2519,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2520,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2533,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
2534,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
2535,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
2536,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
2544,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"Other armed groups"
2545,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Other armed groups"
2546,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Other armed groups"
2549,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"Guerrilla groups"
2550,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"Paramilitary groups"
2551,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
2553,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
2557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
2564,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2565,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
2569,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
2572,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
